X,Y,AREANAME,CLASS,ST
-79.3822893067924,40.1129109626134,Donegal,borough,PA
-79.8631711194762,40.1783435016812,Donora,borough,PA
-80.0373229922361,40.393102335787,Dormont,borough,PA
-76.8493972171787,40.0038466135412,Dover,borough,PA
-75.7021118765579,40.0072568337164,Downingtown,borough,PA
-75.1274791771798,40.3141062229203,Doylestown,borough,PA
-79.8884253533013,40.3521694473731,Dravosburg,borough,PA
-75.3034809462451,39.9493451746516,Drexel Hill,CDP,PA
-78.1351146123239,41.3432894294706,Driftwood,borough,PA
-75.2043033896146,40.3706867018999,Dublin,borough,PA
-78.7555377181147,41.1223654283455,DuBois,city,PA
-77.0380150968153,41.2231280581459,Duboistown,borough,PA
-78.1762492276906,40.2015798734639,Dudley,borough,PA
-79.6139092727235,39.9796470160383,Dunbar,borough,PA
-77.0267802090594,40.3957189320287,Duncannon,borough,PA
-78.4293322254143,40.4263994802217,Duncansville,borough,PA
-79.8584434822269,40.1124807796068,Dunlevy,borough,PA
-75.6067185617246,41.4156809684888,Dunmore,borough,PA
-77.4208482176153,41.1469244567983,Dunnstown,CDP,PA
-75.7420626945101,41.3241001535588,Dupont,borough,PA
-79.8505554678901,40.373269245904,Duquesne,city,PA
-75.7759278115327,41.3518795944937,Duryea,borough,PA
-76.3987552480197,41.5253643014419,Dushore,borough,PA
-76.5829952009572,41.4098000612887,Eagles Mere,borough,PA
-75.407380469647,40.157969782329,Eagleville,CDP,PA
-75.1862439020829,40.8806609296912,East Bangor,borough,PA
-76.9800763285461,39.9369190087599,East Berlin,borough,PA
-76.2203519242952,41.0647586054359,East Berwick,CDP,PA
-79.6138372040144,40.9848237429623,East Brady,borough,PA
-79.8473395531167,40.8786151377593,East Butler,borough,PA
-78.8857996882302,40.3475237662495,East Conemaugh,borough,PA
-75.5061477460379,40.4061380636146,East Greenville,borough,PA
-75.2612976441882,39.9439627176708,East Lansdowne,borough,PA
-75.2957484679406,40.7507500800184,Eastlawn Gardens,CDP,PA
-79.8066173157147,40.3843190808417,East McKeesport,borough,PA
-75.3364501124442,40.1519073817169,East Norriton,CDP,PA
-75.2201991546672,40.6863987464747,Easton,city,PA
-76.3531771013552,40.1008461044679,East Petersburg,borough,PA
-79.8366553092579,40.3972360402754,East Pittsburgh,borough,PA
-76.5206014061449,39.9715067444711,East Prospect,borough,PA
-80.2680327346161,40.6981662293402,East Rochester,borough,PA
-75.7616401285673,41.0628044145366,East Side,borough,PA
-75.1780214793049,41.0016332731783,East Stroudsburg,borough,PA
-79.6978764206857,39.899768932264,East Uniontown,CDP,PA
-80.3152841161149,40.767765070252,Eastvale,borough,PA
-79.5627426472785,40.5974895870264,East Vandergrift,borough,PA
-80.2326440161268,40.1737271480993,East Washington,borough,PA
-76.6746607480317,39.9687483874676,East York,CDP,PA
-79.7979557671507,41.1369214917748,Eau Claire,borough,PA
-78.7267298136412,40.4886976164264,Ebensburg,borough,PA
-80.1848910237659,40.6384668647117,Economy,borough,PA
-75.332454214605,39.8562126529182,Eddystone,borough,PA
-79.8834309841118,40.4314589159148,Edgewood,borough,PA
-76.5784213122235,40.7880885486446,Edgewood,CDP,PA
-80.1919802442959,40.5544005628376,Edgeworth,borough,PA
-80.1244420349199,41.8747177775738,Edinboro,borough,PA
-75.9066535706365,41.2604994433052,Edwardsville,borough,PA
-78.7759485495222,40.3727919613967,Ehrenfeld,borough,PA
-79.8829143012788,40.0851021642942,Elco,borough,PA
-79.3416714187004,40.694128927886,Elderton,borough,PA
-78.3807465538538,41.9567396975647,Eldred,borough,PA
-79.743207563936,41.9108865588193,Elgin,borough,PA
-78.9426169702761,40.2978745218959,Elim,CDP,PA
-79.8862345033602,40.2715899736983,Elizabeth,borough,PA
-76.5983148586368,40.1536441226254,Elizabethtown,borough,PA
-76.8156950628912,40.5475592900521,Elizabethville,borough,PA
-77.3145198212078,41.9893076612181,Elkland,borough,PA
-80.2620792059921,40.8614318085407,Ellport,borough,PA
-80.0218389081923,40.1080991128795,Ellsworth,borough,PA
-80.2833197154864,40.8609916578632,Ellwood borough,city,PA
-75.8311570059516,40.1578903126502,Elverson,borough,PA
-76.5489554019241,40.8682452427682,Elysburg,CDP,PA
-76.7299045199812,40.0078973189117,Emigsville,CDP,PA
-79.7081219056649,41.1807373174678,Emlenton,borough,PA
-75.497650978985,40.536197753214,Emmaus,borough,PA
-78.236853707794,41.5109291871722,Emporium,borough,PA
-80.0962274899044,40.5106683737954,Emsworth,borough,PA
-76.9356709461124,40.2886215608588,Enola,CDP,PA
-80.4571978620967,40.8558624313517,Enon Valley,borough,PA
-76.1824275299854,40.1807443009655,Ephrata,borough,PA
-80.0863771987794,42.1259073951465,Erie,city,PA
-79.1647590476226,40.6785363535718,Ernest,borough,PA
-76.4173599769461,41.0050826125898,Espy,CDP,PA
-79.9470314202171,40.4986187448412,Etna,borough,PA
-75.4356137277812,40.1903042847539,Evansburg,CDP,PA
-80.058526339477,40.7685264502398,Evans borough,city,PA
-78.3660541161637,40.0127892883776,Everett,borough,PA
-79.5870431569155,40.0905820131344,Everson,borough,PA
-75.8221391907322,41.330330019162,Exeter,borough,PA
-79.6247196455737,40.4187559233072,Export,borough,PA
-75.6296733453516,40.0316843508367,Exton,CDP,PA
-75.7830976762997,41.5601170482379,Factoryville,borough,PA
-79.7543630259775,39.8259304391971,Fairchance,borough,PA
-79.9688420391728,39.888459984575,Fairdale,CDP,PA
-77.3689164690195,39.7878020921636,Fairfield,borough,PA
-74.8530447010857,40.1789093443434,Fairless Hills,CDP,PA
-79.7433039604811,41.0152891185497,Fairview,borough,PA
-80.2551459823278,42.0294036206788,Fairview,borough,PA
-76.5752864607654,40.7800475111032,Fairview-Ferndale,CDP,PA
-78.8069866915763,41.1421787511615,Falls Creek,borough,PA
-80.3142569172325,40.7215326350334,Fallston,borough,PA
-80.4972413665628,41.2096063879383,Farrell,city,PA
-76.4507615756482,39.7300042045311,Fawn Grove,borough,PA
-79.8388536027706,40.1002491181468,Fayette borough,city,PA
-77.5654193624441,39.9124616913393,Fayetteville,CDP,PA
-74.9861991157729,40.1527596754557,Feasterville-Trevose,CDP,PA
-76.5612246035796,39.8563682351875,Felton,borough,PA
-78.9169611438307,40.2884248899807,Ferndale,borough,PA
-80.1307621109794,40.6947303576508,Fernway,CDP,PA
-80.0019577534042,40.2529820057481,Finleyville,borough,PA
-75.8210484056477,40.4556718974619,Fleetwood,borough,PA
-77.4702079896841,41.1271723067809,Flemington,borough,PA
-75.2082705554949,40.1029103128374,Flourtown,CDP,PA
-75.9141684896278,40.2767594019839,Flying Hills,CDP,PA
-75.2762182723225,39.888683815999,Folcroft,borough,PA
-75.3287379661268,39.8915003667263,Folsom,CDP,PA
-79.5342824250351,40.7682512688558,Ford borough,city,PA
-79.5363794770721,40.7599362840006,Ford Cliff,borough,PA
-75.4693245563785,41.6516992832493,Forest borough,city,PA
-79.8523200335224,40.4248188739116,Forest Hills,borough,PA
-76.6035552617844,41.4909798291002,Forksville,borough,PA
-75.1914190842224,40.1385595518357,Fort Washington,CDP,PA
-75.8701745464902,41.28910283953,Forty Fort,borough,PA
-75.3962911856496,40.6026483227645,Fountain Hill,borough,PA
-79.6803992792195,41.1450508338933,Foxburg,borough,PA
-79.889401369027,40.5255011496701,Fox Chapel,borough,PA
-80.0827967832149,40.7023622497397,Fox Run,CDP,PA
-76.2329996565445,40.7837914675616,Frackville,borough,PA
-80.4453521671299,40.4813873239473,Frankfort Springs,borough,PA
-78.883245569939,40.3420239048124,Franklin,borough,PA
-79.8385720577007,41.392008958368,Franklin,city,PA
-80.0984709760416,40.5917954731586,Franklin Park,borough,PA
-77.0288442989812,40.0752682184878,Franklintown,borough,PA
-80.1792851968849,41.6476558543538,Fredericksburg,CDP,PA
-76.4252527760638,40.4564095884338,Fredericksburg,CDP,PA
-80.0048867105906,39.9975057997148,Fredericktown-Millsboro,CDP,PA
-80.2586077946537,41.3222724742643,Fredonia,borough,PA
-76.9409225947251,40.7628947968706,Freeburg,borough,PA
-80.2531433023958,40.6847164498916,Freedom,borough,PA
-75.895992008582,41.0208340970867,Freeland,borough,PA
-75.3398227756563,40.6273486167711,Freemansburg,borough,PA
-79.6825823709962,40.6827003166964,Freeport,borough,PA
-79.0050141283641,40.0426732258702,Friedens,CDP,PA
-76.0469520953889,41.9179870776189,Friendsville,borough,PA
-75.4855026198451,40.6320639993142,Fullerton,CDP,PA
-77.6437419422761,41.7333140187562,Galeton,borough,PA
-78.5556913995595,40.4822898358283,Gallitzin,borough,PA
-76.0239081693472,39.9890397098417,Gap,CDP,PA
-77.0483873349186,41.2565773455798,Garden View,CDP,PA
-79.0614020557707,39.8642474689685,Garrett,borough,PA
-80.0070440169991,40.2645019633994,Gastonville,CDP,PA
-78.8714948617778,40.2939250399274,Geistown,borough,PA
-80.4996063822996,40.6417749831999,Georgetown,borough,PA
-77.2342536420664,39.8302280118935,Gettysburg,borough,PA
-76.2229465088488,40.7966443049169,Gilberton,borough,PA
-75.6086707741852,40.3229271874928,Gilbertsville,CDP,PA
-80.3191872278704,42.0040469960162,Girard,borough,PA
-76.2838959824662,40.7923450082086,Girardville,borough,PA
-80.5083487476408,40.6446418535668,Glasgow,borough,PA
-79.8864040337146,40.3254196203886,Glassport,borough,PA
-75.7348807419999,41.509250354013,Glenburn,CDP,PA
-78.8302700979087,40.8183733646255,Glen Campbell,borough,PA
-75.2353963242296,40.6614070822324,Glendon,borough,PA
-80.131923514014,40.5218010964867,Glenfield,borough,PA
-78.4978323812612,40.7990128191149,Glen Hope,borough,PA
-76.0710814417417,41.1841325608194,Glen Lyon,CDP,PA
-75.2924563567416,39.898812622291,Glenolden,borough,PA
-76.7301549133125,39.7934671148443,Glen Rock,borough,PA
-75.152193509704,40.1029603580632,Glenside,CDP,PA
-76.750149155774,40.1546049452726,Goldsboro,borough,PA
-76.340240376872,40.7504427545277,Gordon,borough,PA
-78.6107608420896,40.9640858442498,Grampian,borough,PA
-78.5421949247929,41.4170393913528,Grandview Park,CDP,PA
-76.729140976446,39.9403158682939,Grantley,CDP,PA
-76.7170367862162,40.6056875454408,Gratz,borough,PA
-75.7452142351594,41.9728098414955,Great Bend,borough,PA
-77.7266357608062,39.79061221664,Greencastle,borough,PA
-80.3085651714354,40.1157110247929,Green Hills,borough,PA
-75.4702480036146,40.3358806584963,Green Lane,borough,PA
-79.9128151955274,39.7921443849975,Greensboro,borough,PA
-79.5441584331665,40.3110050832299,Greensburg,city,PA
-80.0550386747002,40.4185361547927,Green Tree,borough,PA
-80.3840713634539,41.4060896270715,Greenville,borough,PA
-80.3588196425481,41.4027727580165,Greenville East,CDP,PA
-79.8149817622916,40.0152669841353,Grindstone-Rowes Run,CDP,PA
-80.088534403474,41.1569849068797,Grove borough,city,PA
-77.5990620746213,39.9156065700921,Guilford,CDP,PA
-75.643274825441,40.2819602800309,Halfway House,CDP,PA
-76.9331356009915,40.4650843072457,Halifax,borough,PA
-76.6041367852363,40.0025978132297,Hallam,borough,PA
-75.7469664000816,41.9619867946955,Hallstead,borough,PA
-75.9826679966966,40.5562718188682,Hamburg,borough,PA
-79.9547616860131,40.5859076099686,Hamptonship CDP,town,PA
-76.9834223759849,39.8122175473532,Hanover,borough,PA
-75.3876405900226,40.2784762324028,Harleysville,CDP,PA
-80.1249475883094,40.8013290705655,Harmony,borough,PA
-80.2203212664854,40.6072170632925,Harmonyship CDP,town,PA
-76.884198693054,40.2761390451655,Harrisburg,city,PA
-79.7164604670213,40.6367059845787,Harrisonship CDP,town,PA
-80.0108074926541,41.1360197031471,Harrisville,borough,PA
-77.1564472911942,40.8995269323739,Hartleton,borough,PA
-76.0318533238716,41.3621995202029,Harveys Lake,borough,PA
-79.6769079872351,41.4488898173066,Hasson Heights,CDP,PA
-78.7087166783867,40.6649730692373,Hastings,borough,PA
-75.1044115181275,40.1776589565079,Hatboro,borough,PA
-75.2987945472391,40.2780861977762,Hatfield,borough,PA
-75.1775907326729,41.476663096115,Hawley,borough,PA
-79.2759468851302,41.0208516241835,Hawthorn,borough,PA
-80.154157086672,40.5261679590589,Haysville,borough,PA
-75.9719591204114,40.9501850173232,Hazleton,city,PA
-80.0918095006494,40.3914692323891,Heidelberg,borough,PA
-75.3379384796707,40.5813323187852,Hellertown,borough,PA
-80.4427129533647,41.2299064713233,Hermitage,city,PA
-76.854258855456,40.710639636099,Herndon,borough,PA
-76.6473902932429,40.2801757607655,Hershey,CDP,PA
-77.57048579839,40.6217749081428,Highland Park,CDP,PA
-76.7856309942956,40.2085911748914,Highspire,borough,PA
-79.9036198550488,40.0072984345694,Hiller,CDP,PA
-75.4954448713088,40.6587636456888,Hokendauqua,CDP,PA
-78.392796713292,40.4302225703342,Hollidaysburg,borough,PA
-79.9227979548993,40.8710743302343,Homeacre-Lyndora,CDP,PA
-79.159244440981,40.5396724516018,Homer borough,city,PA
-79.9095704904092,40.4068191415563,Homestead,borough,PA
-75.9856473550213,40.8221202094728,Hometown,CDP,PA
-80.3290016133954,40.8134401441294,Homewood,borough,PA
-75.2531771852313,41.5773045958895,Honesdale,borough,PA
-75.9106459493334,40.0934747700076,Honey Brook,borough,PA
-80.4741508113221,40.5988697022819,Hookstown,borough,PA
-78.9143094243737,40.150498250464,Hooversville,borough,PA
-75.7668590005817,41.7065123219978,Hop Bottom,borough,PA
-78.2664286777966,40.1346867695336,Hopewell,borough,PA
-79.7015813184289,39.8775510500344,Hopwood,CDP,PA
-75.1388464604469,40.1826087554766,Horsham,CDP,PA
-80.2115964328738,40.250062371787,Houston,borough,PA
-78.350756953794,40.8250280266204,Houtzdale,borough,PA
-77.6567491440955,41.0120276512699,Howard,borough,PA
-75.7715716119379,41.330179971582,Hughestown,borough,PA
-76.7260301718376,41.2385445130231,Hughesville,borough,PA
-74.9071185905086,40.1432598521617,Hulmeville,borough,PA
-76.712624220351,40.2665402676964,Hummelstown,borough,PA
-76.8393031370078,40.8336938225172,Hummels Wharf,CDP,PA
-79.6150586973346,40.2041029671271,Hunker,borough,PA
-78.0100308115552,40.4965933925946,Huntingdon,borough,PA
-78.4680726005424,41.0074731974052,Hyde,CDP,PA
-79.5887945714632,40.6322814285411,Hyde Park,borough,PA
-79.7240549631141,41.6516797135528,Hydetown,borough,PA
-78.7208536903689,39.8210383169102,Hyndman,borough,PA
-80.2483119859472,40.4534812433239,Imperial-Enlow,CDP,PA
-79.1555892178568,40.6219972221561,Indiana,borough,PA
-78.8591988241487,40.0476161403087,Indian Lake,borough,PA
-80.4095380728552,40.6560174725039,Industry,borough,PA
-80.068164222691,40.4457689549628,Ingram,borough,PA
-78.5525528406652,40.7735161208031,Irvona,borough,PA
-79.6993159804127,40.3259193588455,Irwin,borough,PA
-75.072535126706,40.208208487801,Ivyland,borough,PA
-80.1386141404992,41.2732696947306,Jackson Center,borough,PA
-79.2831547395158,40.5415896386319,Jacksonville,borough,PA
-76.7120681987825,39.8825161979541,Jacobus,borough,PA
-80.4368208482107,41.4849385739089,Jamestown,borough,PA
-79.6138491724015,40.3273010648175,Jeannette,city,PA
-75.8972642576136,40.9925345353629,Jeddo,borough,PA
-79.9319620617876,40.2938028291269,Jefferson,borough,PA
-80.0576043078752,39.9302189226827,Jefferson,borough,PA
-76.8410771417363,39.8160587382626,Jefferson,borough,PA
-75.1294158091533,40.096060514841,Jenkintown,borough,PA
-79.0618951866464,40.1645066787481,Jennerstown,borough,PA
-75.5461960998259,41.5267484246432,Jermyn,borough,PA
-78.9836855427167,40.2134369165551,Jerome,CDP,PA
-77.2666560687143,41.2008116197514,Jersey Shore,borough,PA
-75.547289417394,41.4582916837705,Jessup,borough,PA
-75.7394520657217,40.8714572724876,Jim Thorpe,borough,PA
-78.6786113661746,41.4919966040099,Johnsonburg,borough,PA
-78.9192955122458,40.3254240428687,Johnstown,city,PA
-76.4803975631454,40.413286623614,Jonestown,borough,PA
-77.5742810557851,40.5842444410602,Juniata Terrace,borough,PA
-78.8090317321947,41.6631076218062,Kane,borough,PA
-79.7257865539055,40.9971643662253,Karns borough,city,PA
-75.9437722203269,40.3068254955295,Kenhorst,borough,PA
-75.6422471275215,40.2255424656674,Kenilworth,CDP,PA
-80.1016662910721,40.4762496280732,Kennedyship CDP,town,PA
-75.7113287217573,39.84376803416,Kennett Square,borough,PA
-75.3830479478003,40.0956299659926,King of Prussia,CDP,PA
-75.8870589802019,41.2641813371694,Kingston,borough,PA
-77.8675633092289,40.3774156803658,Kistler,borough,PA
-79.5232171716554,40.827164182585,Kittanning,borough,PA
-79.5354715257765,41.2348354094513,Knox,borough,PA
-77.435535073031,41.9569131759224,Knoxville,borough,PA
-80.3222565450901,40.8348718251919,Koppel,borough,PA
-76.4718837717873,40.7954383006711,Kulpmont,borough,PA
-75.340472004768,40.2438049201913,Kulpsville,CDP,PA
-75.7779178674492,40.521008321561,Kutztown,borough,PA
-76.1591361456764,41.6451095842673,Laceyville,borough,PA
-75.7958502461065,41.2896307184633,Laflin,borough,PA
-80.3466411062803,42.0173492916968,Lake borough,city,PA
-76.179911533151,40.5871824163884,Lake Wynonah,CDP,PA
-76.3009278297026,40.0419476443749,Lancaster,city,PA
-76.122725205777,40.6255831293944,Landingville,borough,PA
-77.3055911087198,40.3432513428302,Landisburg,borough,PA
-75.5820191361474,41.9623721865559,Lanesboro,borough,PA
-74.9188807949641,40.1774093218295,Langhorne,borough,PA
-74.9177958215964,40.1658595006367,Langhorne Manor,borough,PA
-75.2817644218393,40.2419063009184,Lansdale,borough,PA
-75.2748937435466,39.9406125711732,Lansdowne,borough,PA
-75.8856351606937,40.8321464913557,Lansford,borough,PA
-76.4913894771982,41.4186408673363,Laporte,borough,PA
-75.9319633463019,41.2594555106354,Larksville,borough,PA
-79.3824428616186,40.3121717934064,Latrobe,borough,PA
-75.9141512473395,40.3892931303918,Laureldale,borough,PA
-79.184568321713,40.211418336533,Laurel Mountain,borough,PA
-75.8472258622583,41.2193779185214,Laurel Run,borough,PA
-76.7986077504608,40.2659196411054,Lawnton,CDP,PA
-80.0214801095309,42.1519240527883,Lawrence Park,CDP,PA
-77.1291961374111,41.9991498491336,Lawrenceville,borough,PA
-79.3880716763325,40.2920841011495,Lawson Heights,CDP,PA
-76.1888226491377,40.0914970170416,Leacock-Leola-Bareville,CDP,PA
-76.4229406481368,40.3413997343704,Lebanon,city,PA
-76.4079809732879,40.3286518916948,Lebanon South,CDP,PA
-79.6025818563358,40.6304975105425,Leechburg,borough,PA
-75.9695547567567,40.4449932909293,Leesport,borough,PA
-80.2145628319537,40.5683673767816,Leetsdale,borough,PA
-75.7162291038596,40.8313048918788,Lehighton,borough,PA
-79.7344311375167,39.8798371777101,Leith-Hatfield,CDP,PA
-76.8990949855884,40.244589596805,Lemoyne,borough,PA
-79.5205770657358,40.7643582527498,Lenape Heights,CDP,PA
-75.8908235860397,40.5727483359987,Lenhartsville,borough,PA
-76.1803932548383,41.8376980634718,Le Raysville,borough,PA
-74.8527437722226,40.1536097159503,Levittown,CDP,PA
-76.8605044991936,40.1353008428139,Lewisberry,borough,PA
-76.890168100894,40.9641828334479,Lewisburg,borough,PA
-78.6604617619387,41.8708436590979,Lewis Run,borough,PA
-77.5732293178886,40.5973849000719,Lewistown,borough,PA
-79.8577481835773,40.3238696117705,Liberty,borough,PA
-77.1048018142234,41.5599451363916,Liberty,borough,PA
-79.2370676872993,40.2445181653554,Ligonier,borough,PA
-78.6197250024579,40.4240036048818,Lilly,borough,PA
-75.4419604133376,39.9168210054956,Lima,CDP,PA
-76.3549337708484,41.0237039647951,Lime Ridge,CDP,PA
-79.8522317173829,40.293284830681,Lincoln,borough,PA
-80.421556447588,41.6568794984654,Linesville,borough,PA
-76.7936922106845,40.3432383418983,Linglestown,CDP,PA
-76.900574699146,40.9569377230666,Linntown,CDP,PA
-75.4241457373926,39.8235296266024,Linwood,CDP,PA
-75.6452379905446,40.0528332238054,Lionville-Marchwood,CDP,PA
-76.3050061782992,40.1538327929439,Lititz,borough,PA
-76.1305092369421,41.9931997252819,Little Meadows,borough,PA
-77.0884241782612,39.7441995937,Littlestown,borough,PA
-76.9924740204455,40.5724594583768,Liverpool,borough,PA
-77.4529215501597,41.1360077381969,Lock Haven,city,PA
-77.3021267241313,41.0338088897252,Loganton,borough,PA
-76.7084597955545,39.8551568156573,Loganville,borough,PA
-79.8786882267532,40.1027318608304,Long Branch,borough,PA
-78.8950055626197,40.2958418557517,Lorain,borough,PA
-75.845931940453,40.2937257434466,Lorane,CDP,PA
-78.6359977484947,40.508745595728,Loretto,borough,PA
-76.9004179837451,40.2264230908868,Lower Allen,CDP,PA
-79.7128195484697,40.582466609627,Lower Burrell,city,PA
-79.1555844979169,40.5544472519153,Lucerne Mines,CDP,PA
-78.5718574854948,40.928928745713,Lumber borough,city,PA
-75.8968793624853,41.2860479379113,Luzerne,borough,PA
-76.6975967078082,40.5633491113332,Lykens,borough,PA
-79.8520283613731,40.1298564746182,Lynnwood-Pricedale,CDP,PA
-75.759852598477,40.4810442890324,Lyons,borough,PA
-75.9920287433753,40.9009260773989,McAdoo,borough,PA
-80.0297435670433,40.5835477441893,McCandlessship CDP,town,PA
-79.3557652750406,40.3128699753197,McChesneytown-Loyalhanna,CDP,PA
-77.3110373882066,40.7077132864402,McClure,borough,PA
-77.9950037472293,39.9316140331863,McConnellsburg,borough,PA
-80.2322823735545,40.3702291636797,McDonald,borough,PA
-76.8187193707169,41.0721392074853,McEwensville,borough,PA
-80.2288600990623,40.2403824956783,McGovern,CDP,PA
-80.1380730584192,41.9991113298263,McKean,borough,PA
-79.8441089634032,40.3415234713871,McKeesport,city,PA
-80.0619092281835,40.4693688390173,McKees Rocks,borough,PA
-80.0881046819645,40.2808649623143,McMurray,CDP,PA
-77.0193023980571,39.804202314701,McSherrystown,borough,PA
-75.553956152289,40.515913161057,Macungie,borough,PA
-77.7410570914657,40.4982081993431,McVeytown,borough,PA
-79.6726904257822,40.2466462190376,Madison,borough,PA
-78.7278716968707,40.875285302983,Mahaffey,borough,PA
-76.1381257340203,40.812824130575,Mahanoy borough,city,PA
-75.5136683599639,40.0335575269706,Malvern,borough,PA
-76.7200143517198,40.0613678262293,Manchester,borough,PA
-76.3961747660653,40.1633616028175,Manheim,borough,PA
-78.5914400615392,40.0028369824074,Manns Choice,borough,PA
-79.6705276238071,40.3466130257966,Manor,borough,PA
-79.5208370874908,40.7877572265735,Manorville,borough,PA
-77.078406180918,41.8057638685273,Mansfield,borough,PA
-75.1801318568757,40.1753587842292,Maple Glen,CDP,PA
-77.9391752771665,40.3930044743005,Mapleton,borough,PA
-75.4160111055712,39.8128628136996,Marcus Hook,borough,PA
-80.1142120798889,40.0113231701261,Marianna,borough,PA
-76.5526372263792,40.0570966959162,Marietta,borough,PA
-79.0477441636744,40.7702970646117,Marion Center,borough,PA
-76.4648931306781,40.803285386846,Marion Heights,borough,PA
-78.1690099109584,40.3840521172479,Marklesburg,borough,PA
-79.4526469599807,39.7371785894486,Markleysburg,borough,PA
-80.0138710089758,40.696698280616,Mars,borough,PA
-76.534325757578,40.7856277925274,Marshallton,CDP,PA
-78.3241961711901,40.3103403811292,Martinsburg,borough,PA
-76.9322800603765,40.3376876701368,Marysville,borough,PA
-79.9084258595389,39.8483285953327,Masontown,borough,PA
-74.6996616025612,41.3665147913488,Matamoras,borough,PA
-75.5333586532496,41.5370817114471,Mayfield,borough,PA
-76.580105669803,40.0770680947571,Maytown,CDP,PA
-79.8938073696132,40.8420414939175,Meadowood,CDP,PA
-80.1463265681226,41.6462359538177,Meadville,city,PA
-77.0051866480644,40.2101899695434,Mechanicsburg,borough,PA
-76.5851528122732,40.9665287820755,Mechanicsville,CDP,PA
-76.1812086580428,40.6896779757215,Mechanicsville,borough,PA
-75.3884744463656,39.9196445077044,Media,borough,PA
-80.2364111361078,41.2263361549688,Mercer,borough,PA
-77.9015314014075,39.8314559007793,Mercersburg,borough,PA
-79.9563592203784,40.8544155307537,Meridian,CDP,PA
-76.0455093699829,41.6136610316159,Meshoppen,borough,PA
-79.0265070418754,39.8131590157401,Meyersdale,borough,PA
-77.045598536058,40.7891173401424,Middleburg,borough,PA
-76.0868086218361,40.7273538173815,Middleport,borough,PA
-76.729040743803,40.2009917718059,Middletown,borough,PA
-75.3253954904526,40.643798521529,Middletown,CDP,PA
-80.4577023079998,40.6399213053164,Midland,borough,PA
-77.0049711673611,39.8040135021662,Midway,CDP,PA
-80.2915192771548,40.3686221286391,Midway,borough,PA
-77.4044848308059,40.5678802666254,Mifflin,borough,PA
-77.0468053450329,40.9201660424993,Mifflinburg,borough,PA
-77.3948016650036,40.5711843896938,Mifflintown,borough,PA
-76.3002329506253,41.0292695609489,Mifflinville,CDP,PA
-77.7916255037361,40.94268840666,Milesburg,borough,PA
-74.8015043952203,41.3240838036193,Milford,borough,PA
-75.2523997148385,39.9632627599954,Millbourne,borough,PA
-77.9291381728381,40.4374554533933,Mill Creek,borough,PA
-76.9556860466096,40.542507562669,Millersburg,borough,PA
-77.1525164190997,40.5528653663715,Millerstown,borough,PA
-76.3535399994452,40.0036824755341,Millersville,borough,PA
-77.4900762895142,41.104506642504,Mill Hall,borough,PA
-77.4758760739377,40.89258150062,Millheim,borough,PA
-79.9742240296191,40.4821229399042,Millvale,borough,PA
-79.9723792250457,41.8777179326647,Mill Village,borough,PA
-76.5271065898157,41.12132117562,Millville,borough,PA
-77.5866128522654,40.7149027349642,Milroy,CDP,PA
-76.8502596846035,41.0080992034869,Milton,borough,PA
-76.259005561072,40.6908545655011,Minersville,borough,PA
-75.802156480822,39.9622567432175,Modena,borough,PA
-75.9873264919991,40.2866252182148,Mohnton,borough,PA
-80.2730237762218,40.6834162956046,Monaca,borough,PA
-79.8819736307831,40.1522959270118,Monessen,city,PA
-79.922393231628,40.1984149767548,Monongahela,city,PA
-76.4752959271798,41.7136720571246,Monroe,borough,PA
-77.5544180937193,39.8397326427971,Mont Alto,borough,PA
-76.8748802972996,41.1710094187367,Montgomery,borough,PA
-75.2413036603414,40.2481619246025,Montgomeryville,CDP,PA
-76.9196546246255,41.2471293271309,Montoursville,borough,PA
-75.8765478154126,41.834124457428,Montrose,borough,PA
-75.701964579566,41.3570801835651,Moosic,borough,PA
-74.779918360233,40.2074589995322,Morrisville,borough,PA
-80.1664547898997,39.901991095993,Morrisville,CDP,PA
-75.3265908047099,39.9110122173188,Morton,borough,PA
-75.5287435134413,41.3404028304834,Moscow,borough,PA
-75.2628709383603,41.1766726459947,Mountainhome,CDP,PA
-76.1876353685927,40.6742521649334,Mount Carbon,borough,PA
-76.4119379302918,40.7953738349342,Mount Carmel,borough,PA
-75.4968659386891,41.4286408393472,Mount Cobb,CDP,PA
-76.4712443055744,40.2454598428412,Mount Gretna,borough,PA
-77.1845257312719,40.1127524082682,Mount Holly Springs,borough,PA
-78.6437021609124,41.7247883679074,Mount Jewett,borough,PA
-76.5075465828112,40.1105457418602,Mount Joy,borough,PA
-80.0486351628903,40.3740694165013,Mount Lebanon,CDP,PA
-79.9862017192964,40.4110193057445,Mount Oliver,borough,PA
-75.8888270295217,40.3286428250715,Mount Penn,borough,PA
-79.5438508323109,40.1504397516703,Mount Pleasant,borough,PA
-75.3575700848638,41.1225404181934,Mount Pocono,borough,PA
-77.8816929210945,40.3850123121752,Mount Union,borough,PA
-76.4341134396186,40.0407474116182,Mountville,borough,PA
-76.7050202387512,40.0603119248432,Mount Wolf,borough,PA
-76.7855489068181,41.202009734002,Muncy,borough,PA
-79.9009171135478,40.3934192047628,Munhall,borough,PA
-79.7607164390731,40.4260726092069,Municipality of Monroeville,borough,PA
-79.6556385334723,40.4415928279769,Municipality of Murrysville,borough,PA
-76.3051143583713,40.3717449909846,Myerstown,borough,PA
-75.9996560737022,41.2003541522158,Nanticoke,city,PA
